datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-24T11:51:28.509350,22.52,988.99,16.48,176.79,261,311
2023-11-24T11:51:29.877937,22.52,988.99,16.48,176.42,261,266
2023-11-24T11:51:31.249065,22.52,988.99,16.47,175.68,261,295
2023-11-24T11:51:32.621589,22.52,988.98,16.47,176.23,261,271
2023-11-24T11:51:33.994063,22.52,988.98,16.47,176.42,261,232
2023-11-24T11:51:35.365279,22.52,988.98,16.48,176.60,261,317
2023-11-24T11:51:36.737814,22.52,988.99,16.48,176.60,261,212
2023-11-24T11:51:38.110281,22.52,988.99,16.49,176.97,261,332
2023-11-24T11:51:39.482671,22.51,988.98,16.52,176.60,261,205
2023-11-24T11:51:40.853798,22.51,988.99,16.51,177.16,261,336
2023-11-24T11:51:42.222548,22.51,988.99,16.52,177.16,261,203
2023-11-24T11:51:43.594930,22.51,988.99,16.52,177.35,261,336
2023-11-24T11:51:44.966174,22.51,989.00,16.53,177.91,261,205
2023-11-24T11:51:46.338661,22.51,989.00,16.52,177.72,261,332
2023-11-24T11:51:47.711179,22.51,988.99,16.51,177.72,261,209
2023-11-24T11:51:49.082440,22.52,988.99,16.53,177.53,261,326
2023-11-24T11:51:50.454933,22.52,988.99,16.52,176.79,262,214
2023-11-24T11:51:51.822400,22.52,988.98,16.51,176.42,261,323
2023-11-24T11:51:53.194924,22.51,988.99,16.52,176.79,261,217
2023-11-24T11:51:54.567462,22.51,988.99,16.52,176.79,262,319
2023-11-24T11:51:55.938689,22.51,988.98,16.49,177.35,262,223
2023-11-24T11:51:57.311042,22.51,988.98,16.50,176.60,262,311
2023-11-24T11:51:58.683668,22.51,988.99,16.47,176.97,261,242
2023-11-24T11:52:00.054936,22.51,988.99,16.46,177.72,262,266
2023-11-24T11:52:01.427430,22.51,989.00,16.46,178.10,261,296
2023-11-24T11:52:02.796155,22.51,989.00,16.46,177.53,261,225
2023-11-24T11:52:04.167431,22.51,989.00,16.45,177.53,261,324
2023-11-24T11:52:05.539931,22.51,989.00,16.44,178.48,261,206
2023-11-24T11:52:06.912423,22.51,989.00,16.43,178.29,261,336
2023-11-24T11:52:08.283693,22.51,989.00,16.43,179.05,261,211
2023-11-24T11:52:09.656148,22.51,989.00,16.41,179.62,261,295
2023-11-24T11:52:11.028680,22.51,989.01,16.41,180.20,262,302
2023-11-24T11:52:12.399888,22.51,989.01,16.40,180.78,262,206
2023-11-24T11:52:13.772426,22.51,989.01,16.40,180.97,262,331
2023-11-24T11:52:15.139917,22.51,989.01,16.40,181.36,262,260
2023-11-24T11:52:16.512299,22.50,989.01,16.39,181.36,261,222
2023-11-24T11:52:17.884817,22.50,989.02,16.38,180.97,261,335
2023-11-24T11:52:19.257295,22.50,989.03,16.38,181.56,261,223
2023-11-24T11:52:20.628523,22.50,989.02,16.39,180.78,261,240
2023-11-24T11:52:22.001047,22.50,989.03,16.39,181.17,261,334
